episode: 0, score: 70, average score: 70.0, best score: -inf, epsilon: 0.98, steps: 1706
episode: 789, score: 295, average score: 60.9, best score: 109.35, epsilon: 0.10, steps: 1529833
episode: 790, score: 0, average score: 59.3, best score: 109.35, epsilon: 0.10, steps: 1531544
episode: 791, score: -100, average score: 59.0, best score: 109.35, epsilon: 0.10, steps: 1532841
episode: 792, score: 275, average score: 60.1, best score: 109.35, epsilon: 0.10, steps: 1536334
episode: 793, score: -35, average score: 61.0, best score: 109.35, epsilon: 0.10, steps: 1538552
episode: 794, score: -150, average score: 57.5, best score: 109.35, epsilon: 0.10, steps: 1540257
episode: 795, score: 365, average score: 59.3, best score: 109.35, epsilon: 0.10, steps: 1542336
episode: 796, score: -5, average score: 56.5, best score: 109.35, epsilon: 0.10, steps: 1543482
episode: 797, score: -40, average score: 56.4, best score: 109.35, epsilon: 0.10, steps: 1544698
episode: 798, score: -155, average score: 52.5, best score: 109.35, epsilon: 0.10, steps: 1546458
episode: 799, score: 265, average score: 54.1, best score: 109.35, epsilon: 0.10, steps: 1548478
episode: 800, score: -120, average score: 50.9, best score: 109.35, epsilon: 0.10, steps: 1549537
episode: 801, score: 245, average score: 54.1, best score: 109.35, epsilon: 0.10, steps: 1551604
episode: 802, score: 195, average score: 57.1, best score: 109.35, epsilon: 0.10, steps: 1553976
episode: 803, score: -210, average score: 56.0, best score: 109.35, epsilon: 0.10, steps: 1554983
episode: 804, score: 130, average score: 57.0, best score: 109.35, epsilon: 0.10, steps: 1556425
episode: 805, score: 115, average score: 58.5, best score: 109.35, epsilon: 0.10, steps: 1558176
episode: 806, score: -45, average score: 56.1, best score: 109.35, epsilon: 0.10, steps: 1560025
episode: 807, score: 55, average score: 55.5, best score: 109.35, epsilon: 0.10, steps: 1562192
episode: 808, score: 95, average score: 54.4, best score: 109.35, epsilon: 0.10, steps: 1564279
episode: 809, score: 90, average score: 53.8, best score: 109.35, epsilon: 0.10, steps: 1566115
episode: 810, score: 0, average score: 54.5, best score: 109.35, epsilon: 0.10, steps: 1567494
episode: 811, score: 35, average score: 54.3, best score: 109.35, epsilon: 0.10, steps: 1569559
episode: 812, score: -270, average score: 51.8, best score: 109.35, epsilon: 0.10, steps: 1571442
episode: 813, score: 70, average score: 49.2, best score: 109.35, epsilon: 0.10, steps: 1573275
episode: 814, score: -55, average score: 49.4, best score: 109.35, epsilon: 0.10, steps: 1574887
episode: 815, score: 140, average score: 47.1, best score: 109.35, epsilon: 0.10, steps: 1576537
episode: 816, score: -30, average score: 46.6, best score: 109.35, epsilon: 0.10, steps: 1577896
episode: 817, score: 60, average score: 46.2, best score: 109.35, epsilon: 0.10, steps: 1579856
episode: 818, score: 60, average score: 44.5, best score: 109.35, epsilon: 0.10, steps: 1581852
episode: 819, score: 350, average score: 49.9, best score: 109.35, epsilon: 0.10, steps: 1584656
episode: 820, score: 80, average score: 50.5, best score: 109.35, epsilon: 0.10, steps: 1586401
episode: 821, score: -70, average score: 51.6, best score: 109.35, epsilon: 0.10, steps: 1588076
episode: 822, score: 170, average score: 53.3, best score: 109.35, epsilon: 0.10, steps: 1590801
episode: 823, score: 145, average score: 50.9, best score: 109.35, epsilon: 0.10, steps: 1593167
episode: 824, score: 25, average score: 52.4, best score: 109.35, epsilon: 0.10, steps: 1595624
episode: 825, score: 260, average score: 54.2, best score: 109.35, epsilon: 0.10, steps: 1597725
episode: 826, score: 160, average score: 53.2, best score: 109.35, epsilon: 0.10, steps: 1600308
episode: 827, score: 215, average score: 57.0, best score: 109.35, epsilon: 0.10, steps: 1602272
episode: 828, score: -105, average score: 56.5, best score: 109.35, epsilon: 0.10, steps: 1604635
episode: 829, score: 135, average score: 59.3, best score: 109.35, epsilon: 0.10, steps: 1606632
episode: 830, score: -180, average score: 57.7, best score: 109.35, epsilon: 0.10, steps: 1607749
episode: 831, score: -60, average score: 57.0, best score: 109.35, epsilon: 0.10, steps: 1609379
episode: 832, score: -220, average score: 54.5, best score: 109.35, epsilon: 0.10, steps: 1611476
episode: 833, score: 170, average score: 55.2, best score: 109.35, epsilon: 0.10, steps: 1613729
episode: 834, score: 10, average score: 54.5, best score: 109.35, epsilon: 0.10, steps: 1615531
episode: 835, score: 95, average score: 53.5, best score: 109.35, epsilon: 0.10, steps: 1617886
episode: 836, score: 185, average score: 54.5, best score: 109.35, epsilon: 0.10, steps: 1620337
episode: 837, score: 410, average score: 58.5, best score: 109.35, epsilon: 0.10, steps: 1623272
episode: 838, score: -170, average score: 57.2, best score: 109.35, epsilon: 0.10, steps: 1624801
episode: 839, score: 260, average score: 57.6, best score: 109.35, epsilon: 0.10, steps: 1627322
episode: 840, score: 70, average score: 54.0, best score: 109.35, epsilon: 0.10, steps: 1629284
episode: 841, score: -320, average score: 51.1, best score: 109.35, epsilon: 0.10, steps: 1630529
episode: 842, score: 15, average score: 49.9, best score: 109.35, epsilon: 0.10, steps: 1632139
episode: 843, score: 270, average score: 50.8, best score: 109.35, epsilon: 0.10, steps: 1634820
episode: 844, score: -80, average score: 47.3, best score: 109.35, epsilon: 0.10, steps: 1636909
episode: 845, score: 180, average score: 48.7, best score: 109.35, epsilon: 0.10, steps: 1639018
episode: 846, score: -155, average score: 47.8, best score: 109.35, epsilon: 0.10, steps: 1640563
episode: 847, score: -125, average score: 49.1, best score: 109.35, epsilon: 0.10, steps: 1642296
episode: 848, score: -135, average score: 47.5, best score: 109.35, epsilon: 0.10, steps: 1643993
episode: 849, score: -10, average score: 43.6, best score: 109.35, epsilon: 0.10, steps: 1646522
episode: 850, score: -105, average score: 45.3, best score: 109.35, epsilon: 0.10, steps: 1648133
episode: 851, score: -20, average score: 44.2, best score: 109.35, epsilon: 0.10, steps: 1650403
episode: 852, score: 125, average score: 46.8, best score: 109.35, epsilon: 0.10, steps: 1652615
episode: 853, score: -140, average score: 45.2, best score: 109.35, epsilon: 0.10, steps: 1654161
episode: 854, score: 0, average score: 43.4, best score: 109.35, epsilon: 0.10, steps: 1656396
episode: 855, score: 15, average score: 43.1, best score: 109.35, epsilon: 0.10, steps: 1658948
episode: 856, score: 80, average score: 45.2, best score: 109.35, epsilon: 0.10, steps: 1660461
episode: 857, score: 140, average score: 48.2, best score: 109.35, epsilon: 0.10, steps: 1662407
episode: 858, score: 440, average score: 53.1, best score: 109.35, epsilon: 0.10, steps: 1665073
episode: 859, score: -25, average score: 50.8, best score: 109.35, epsilon: 0.10, steps: 1666787
episode: 860, score: 15, average score: 51.5, best score: 109.35, epsilon: 0.10, steps: 1668318
episode: 861, score: -100, average score: 49.8, best score: 109.35, epsilon: 0.10, steps: 1669793
episode: 862, score: -20, average score: 49.3, best score: 109.35, epsilon: 0.10, steps: 1671686
episode: 863, score: 375, average score: 52.8, best score: 109.35, epsilon: 0.10, steps: 1674052
episode: 864, score: 115, average score: 53.0, best score: 109.35, epsilon: 0.10, steps: 1675774
episode: 865, score: 135, average score: 52.9, best score: 109.35, epsilon: 0.10, steps: 1677162
episode: 866, score: 110, average score: 53.8, best score: 109.35, epsilon: 0.10, steps: 1678752
episode: 867, score: 50, average score: 54.4, best score: 109.35, epsilon: 0.10, steps: 1680542
episode: 868, score: -95, average score: 53.5, best score: 109.35, epsilon: 0.10, steps: 1682494
episode: 869, score: 130, average score: 53.8, best score: 109.35, epsilon: 0.10, steps: 1684132
episode: 870, score: -75, average score: 51.0, best score: 109.35, epsilon: 0.10, steps: 1685525
episode: 871, score: 130, average score: 51.1, best score: 109.35, epsilon: 0.10, steps: 1687061
episode: 872, score: 300, average score: 54.1, best score: 109.35, epsilon: 0.10, steps: 1689743
episode: 873, score: 140, average score: 55.8, best score: 109.35, epsilon: 0.10, steps: 1691804
episode: 874, score: -75, average score: 54.9, best score: 109.35, epsilon: 0.10, steps: 1693767
episode: 875, score: 560, average score: 59.3, best score: 109.35, epsilon: 0.10, steps: 1696466
episode: 876, score: 300, average score: 62.1, best score: 109.35, epsilon: 0.10, steps: 1699525
episode: 877, score: 415, average score: 67.1, best score: 109.35, epsilon: 0.10, steps: 1702302
episode: 878, score: 555, average score: 72.7, best score: 109.35, epsilon: 0.10, steps: 1705225
episode: 879, score: 550, average score: 75.0, best score: 109.35, epsilon: 0.10, steps: 1708879
episode: 880, score: -130, average score: 76.0, best score: 109.35, epsilon: 0.10, steps: 1710283
episode: 881, score: -80, average score: 73.2, best score: 109.35, epsilon: 0.10, steps: 1711379
episode: 882, score: 80, average score: 70.5, best score: 109.35, epsilon: 0.10, steps: 1713120
episode: 883, score: 175, average score: 71.4, best score: 109.35, epsilon: 0.10, steps: 1715658
episode: 884, score: 20, average score: 71.0, best score: 109.35, epsilon: 0.10, steps: 1717345
episode: 885, score: 205, average score: 71.7, best score: 109.35, epsilon: 0.10, steps: 1719735
episode: 886, score: -25, average score: 72.5, best score: 109.35, epsilon: 0.10, steps: 1720966
episode: 887, score: 20, average score: 72.0, best score: 109.35, epsilon: 0.10, steps: 1722875
episode: 888, score: 155, average score: 73.0, best score: 109.35, epsilon: 0.10, steps: 1724720
episode: 889, score: 35, average score: 70.3, best score: 109.35, epsilon: 0.10, steps: 1726451
episode: 890, score: 135, average score: 71.7, best score: 109.35, epsilon: 0.10, steps: 1728661
episode: 891, score: 165, average score: 74.3, best score: 109.35, epsilon: 0.10, steps: 1730985
episode: 892, score: 190, average score: 73.5, best score: 109.35, epsilon: 0.10, steps: 1733306
episode: 893, score: 595, average score: 79.8, best score: 109.35, epsilon: 0.10, steps: 1735866
episode: 894, score: 20, average score: 81.5, best score: 109.35, epsilon: 0.10, steps: 1737616
episode: 895, score: 165, average score: 79.5, best score: 109.35, epsilon: 0.10, steps: 1740493
episode: 896, score: 50, average score: 80.0, best score: 109.35, epsilon: 0.10, steps: 1741670
episode: 897, score: 0, average score: 80.5, best score: 109.35, epsilon: 0.10, steps: 1743268
episode: 898, score: -175, average score: 80.2, best score: 109.35, epsilon: 0.10, steps: 1744210
episode: 899, score: -145, average score: 76.2, best score: 109.35, epsilon: 0.10, steps: 1746714
episode: 900, score: -95, average score: 76.4, best score: 109.35, epsilon: 0.10, steps: 1747891
episode: 901, score: 125, average score: 75.2, best score: 109.35, epsilon: 0.10, steps: 1749538
episode: 902, score: 430, average score: 77.5, best score: 109.35, epsilon: 0.10, steps: 1752099
episode: 903, score: 75, average score: 80.4, best score: 109.35, epsilon: 0.10, steps: 1754454
episode: 904, score: 720, average score: 86.3, best score: 109.35, epsilon: 0.10, steps: 1757959
episode: 905, score: 670, average score: 91.8, best score: 109.35, epsilon: 0.10, steps: 1760934
episode: 906, score: -30, average score: 92.0, best score: 109.35, epsilon: 0.10, steps: 1762412
episode: 907, score: 220, average score: 93.7, best score: 109.35, epsilon: 0.10, steps: 1765137
episode: 908, score: 65, average score: 93.3, best score: 109.35, epsilon: 0.10, steps: 1767448
episode: 909, score: 75, average score: 93.2, best score: 109.35, epsilon: 0.10, steps: 1770117
episode: 910, score: 430, average score: 97.5, best score: 109.35, epsilon: 0.10, steps: 1772016
episode: 911, score: -60, average score: 96.5, best score: 109.35, epsilon: 0.10, steps: 1773663
episode: 912, score: 100, average score: 100.2, best score: 109.35, epsilon: 0.10, steps: 1775688
episode: 913, score: 125, average score: 100.8, best score: 109.35, epsilon: 0.10, steps: 1777677
episode: 914, score: -5, average score: 101.3, best score: 109.35, epsilon: 0.10, steps: 1779763
episode: 915, score: 40, average score: 100.3, best score: 109.35, epsilon: 0.10, steps: 1781504
episode: 916, score: 105, average score: 101.7, best score: 109.35, epsilon: 0.10, steps: 1783753
episode: 917, score: -55, average score: 100.5, best score: 109.35, epsilon: 0.10, steps: 1785241
episode: 918, score: 240, average score: 102.3, best score: 109.35, epsilon: 0.10, steps: 1787319
episode: 919, score: 70, average score: 99.5, best score: 109.35, epsilon: 0.10, steps: 1789331
episode: 920, score: -170, average score: 97.0, best score: 109.35, epsilon: 0.10, steps: 1791059
episode: 921, score: 225, average score: 100.0, best score: 109.35, epsilon: 0.10, steps: 1793513
episode: 922, score: 45, average score: 98.7, best score: 109.35, epsilon: 0.10, steps: 1796249
episode: 923, score: 340, average score: 100.7, best score: 109.35, epsilon: 0.10, steps: 1798542
episode: 924, score: 600, average score: 106.4, best score: 109.35, epsilon: 0.10, steps: 1801049
episode: 925, score: 270, average score: 106.5, best score: 109.35, epsilon: 0.10, steps: 1803081
episode: 926, score: 85, average score: 105.8, best score: 109.35, epsilon: 0.10, steps: 1805059
episode: 927, score: 50, average score: 104.1, best score: 109.35, epsilon: 0.10, steps: 1806653
episode: 928, score: -280, average score: 102.3, best score: 109.35, epsilon: 0.10, steps: 1807599
episode: 929, score: 10, average score: 101.1, best score: 109.35, epsilon: 0.10, steps: 1809369
episode: 930, score: -35, average score: 102.5, best score: 109.35, epsilon: 0.10, steps: 1812130
episode: 931, score: 230, average score: 105.5, best score: 109.35, epsilon: 0.10, steps: 1813834
episode: 932, score: -145, average score: 106.2, best score: 109.35, epsilon: 0.10, steps: 1815177
episode: 933, score: 500, average score: 109.5, best score: 109.35, epsilon: 0.10, steps: 1816790
episode: 934, score: -95, average score: 108.5, best score: 109.50, epsilon: 0.10, steps: 1818009
episode: 935, score: 280, average score: 110.3, best score: 109.50, epsilon: 0.10, steps: 1820235
episode: 936, score: -75, average score: 107.7, best score: 110.30, epsilon: 0.10, steps: 1822018
episode: 937, score: -15, average score: 103.5, best score: 110.30, epsilon: 0.10, steps: 1823541
episode: 938, score: 160, average score: 106.8, best score: 110.30, epsilon: 0.10, steps: 1825247
episode: 939, score: -80, average score: 103.3, best score: 110.30, epsilon: 0.10, steps: 1826893
episode: 940, score: 350, average score: 106.2, best score: 110.30, epsilon: 0.10, steps: 1829458
episode: 941, score: 45, average score: 109.8, best score: 110.30, epsilon: 0.10, steps: 1831236
episode: 942, score: -50, average score: 109.2, best score: 110.30, epsilon: 0.10, steps: 1832934
episode: 943, score: 310, average score: 109.5, best score: 110.30, epsilon: 0.10, steps: 1835825
episode: 944, score: 205, average score: 112.4, best score: 110.30, epsilon: 0.10, steps: 1838152
