episode: 0, score: -40.0, average score: -40.0, best score: -inf, epsilon: 0.99, steps: 764
episode: 926, score: 40.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 2181548
episode: 927, score: 20.0, average score: -5.4, best score: 7.50, epsilon: 0.10, steps: 2182841
episode: 928, score: -30.0, average score: -6.4, best score: 7.50, epsilon: 0.10, steps: 2183958
episode: 929, score: 60.0, average score: -5.3, best score: 7.50, epsilon: 0.10, steps: 2184411
episode: 930, score: 20.0, average score: -5.9, best score: 7.50, epsilon: 0.10, steps: 2186135
episode: 931, score: -80.0, average score: -6.5, best score: 7.50, epsilon: 0.10, steps: 2186504
episode: 932, score: 70.0, average score: -5.6, best score: 7.50, epsilon: 0.10, steps: 2187500
episode: 933, score: 70.0, average score: -5.2, best score: 7.50, epsilon: 0.10, steps: 2187943
episode: 934, score: 70.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2188664
episode: 935, score: 30.0, average score: -4.2, best score: 7.50, epsilon: 0.10, steps: 2189862
episode: 936, score: -40.0, average score: -4.3, best score: 7.50, epsilon: 0.10, steps: 2190613
episode: 937, score: -40.0, average score: -5.1, best score: 7.50, epsilon: 0.10, steps: 2191601
episode: 938, score: 50.0, average score: -4.0, best score: 7.50, epsilon: 0.10, steps: 2192825
episode: 939, score: -60.0, average score: -4.8, best score: 7.50, epsilon: 0.10, steps: 2193683
episode: 940, score: 30.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 2194398
episode: 941, score: -50.0, average score: -3.8, best score: 7.50, epsilon: 0.10, steps: 2195437
episode: 942, score: -60.0, average score: -4.1, best score: 7.50, epsilon: 0.10, steps: 2196740
episode: 943, score: 50.0, average score: -3.1, best score: 7.50, epsilon: 0.10, steps: 2197691
episode: 944, score: -50.0, average score: -3.4, best score: 7.50, epsilon: 0.10, steps: 2199979
episode: 945, score: 40.0, average score: -2.2, best score: 7.50, epsilon: 0.10, steps: 2200509
episode: 946, score: 50.0, average score: -1.2, best score: 7.50, epsilon: 0.10, steps: 2201229
episode: 947, score: 40.0, average score: -0.5, best score: 7.50, epsilon: 0.10, steps: 2201941
episode: 948, score: 90.0, average score: 0.2, best score: 7.50, epsilon: 0.10, steps: 2208648
episode: 949, score: 20.0, average score: 0.1, best score: 7.50, epsilon: 0.10, steps: 2209256
episode: 950, score: 50.0, average score: 0.9, best score: 7.50, epsilon: 0.10, steps: 2210152
episode: 951, score: -40.0, average score: 1.1, best score: 7.50, epsilon: 0.10, steps: 2210777
episode: 952, score: -20.0, average score: 1.4, best score: 7.50, epsilon: 0.10, steps: 2212019
episode: 953, score: 50.0, average score: 2.1, best score: 7.50, epsilon: 0.10, steps: 2212949
episode: 954, score: -70.0, average score: 0.9, best score: 7.50, epsilon: 0.10, steps: 2214210
episode: 955, score: 80.0, average score: 2.2, best score: 7.50, epsilon: 0.10, steps: 2215632
episode: 956, score: 50.0, average score: 3.5, best score: 7.50, epsilon: 0.10, steps: 2216428
episode: 957, score: -80.0, average score: 3.2, best score: 7.50, epsilon: 0.10, steps: 2216967
episode: 958, score: -20.0, average score: 3.6, best score: 7.50, epsilon: 0.10, steps: 2217635
episode: 959, score: 60.0, average score: 4.4, best score: 7.50, epsilon: 0.10, steps: 2218322
episode: 960, score: 90.0, average score: 6.0, best score: 7.50, epsilon: 0.10, steps: 2219168
episode: 961, score: 50.0, average score: 5.6, best score: 7.50, epsilon: 0.10, steps: 2220635
episode: 962, score: 20.0, average score: 6.5, best score: 7.50, epsilon: 0.10, steps: 2222899
episode: 963, score: 20.0, average score: 7.1, best score: 7.50, epsilon: 0.10, steps: 2223934
episode: 964, score: -30.0, average score: 7.2, best score: 7.50, epsilon: 0.10, steps: 2224963
episode: 965, score: -30.0, average score: 7.6, best score: 7.50, epsilon: 0.10, steps: 2225819
episode: 966, score: 20.0, average score: 7.3, best score: 7.60, epsilon: 0.10, steps: 2226416
episode: 967, score: 40.0, average score: 8.5, best score: 7.60, epsilon: 0.10, steps: 2227463
episode: 968, score: 80.0, average score: 8.3, best score: 8.50, epsilon: 0.10, steps: 2227952
episode: 969, score: -40.0, average score: 8.8, best score: 8.50, epsilon: 0.10, steps: 2236158
episode: 970, score: 30.0, average score: 8.9, best score: 8.80, epsilon: 0.10, steps: 2237352
episode: 971, score: -40.0, average score: 8.3, best score: 8.90, epsilon: 0.10, steps: 2239707
episode: 972, score: -70.0, average score: 6.9, best score: 8.90, epsilon: 0.10, steps: 2240701
episode: 973, score: -50.0, average score: 5.9, best score: 8.90, epsilon: 0.10, steps: 2241492
episode: 974, score: 30.0, average score: 7.0, best score: 8.90, epsilon: 0.10, steps: 2242718
episode: 975, score: 20.0, average score: 6.2, best score: 8.90, epsilon: 0.10, steps: 2243702
episode: 976, score: -90.0, average score: 5.7, best score: 8.90, epsilon: 0.10, steps: 2244220
episode: 977, score: 50.0, average score: 5.9, best score: 8.90, epsilon: 0.10, steps: 2245929
episode: 978, score: 20.0, average score: 5.8, best score: 8.90, epsilon: 0.10, steps: 2248798
episode: 979, score: 100.0, average score: 6.2, best score: 8.90, epsilon: 0.10, steps: 2250614
episode: 980, score: 90.0, average score: 6.1, best score: 8.90, epsilon: 0.10, steps: 2251337
episode: 981, score: 30.0, average score: 5.7, best score: 8.90, epsilon: 0.10, steps: 2252567
episode: 982, score: 70.0, average score: 5.8, best score: 8.90, epsilon: 0.10, steps: 2253508
episode: 983, score: -40.0, average score: 4.8, best score: 8.90, epsilon: 0.10, steps: 2254352
episode: 984, score: 60.0, average score: 4.8, best score: 8.90, epsilon: 0.10, steps: 2255277
episode: 985, score: 80.0, average score: 5.9, best score: 8.90, epsilon: 0.10, steps: 2256332
episode: 986, score: 40.0, average score: 5.7, best score: 8.90, epsilon: 0.10, steps: 2257302
episode: 987, score: 40.0, average score: 6.7, best score: 8.90, epsilon: 0.10, steps: 2258947
episode: 988, score: -50.0, average score: 6.0, best score: 8.90, epsilon: 0.10, steps: 2261286
episode: 989, score: 30.0, average score: 6.8, best score: 8.90, epsilon: 0.10, steps: 2262330
episode: 990, score: -20.0, average score: 7.6, best score: 8.90, epsilon: 0.10, steps: 2267856
episode: 991, score: -40.0, average score: 7.4, best score: 8.90, epsilon: 0.10, steps: 2268454
episode: 992, score: 50.0, average score: 7.5, best score: 8.90, epsilon: 0.10, steps: 2269072
episode: 993, score: -70.0, average score: 6.6, best score: 8.90, epsilon: 0.10, steps: 2269923
episode: 994, score: -50.0, average score: 5.0, best score: 8.90, epsilon: 0.10, steps: 2272973
episode: 995, score: -30.0, average score: 4.1, best score: 8.90, epsilon: 0.10, steps: 2276206
episode: 996, score: 40.0, average score: 5.2, best score: 8.90, epsilon: 0.10, steps: 2276722
episode: 997, score: -40.0, average score: 4.1, best score: 8.90, epsilon: 0.10, steps: 2277117
episode: 998, score: 50.0, average score: 4.0, best score: 8.90, epsilon: 0.10, steps: 2277882
episode: 999, score: -30.0, average score: 4.0, best score: 8.90, epsilon: 0.10, steps: 2281037
episode: 1000, score: -30.0, average score: 4.2, best score: 8.90, epsilon: 0.10, steps: 2282506
episode: 1001, score: -90.0, average score: 4.3, best score: 8.90, epsilon: 0.10, steps: 2283243
episode: 1002, score: 60.0, average score: 5.6, best score: 8.90, epsilon: 0.10, steps: 2283961
episode: 1003, score: -70.0, average score: 5.6, best score: 8.90, epsilon: 0.10, steps: 2284335
episode: 1004, score: 30.0, average score: 6.8, best score: 8.90, epsilon: 0.10, steps: 2285576
episode: 1005, score: 70.0, average score: 7.9, best score: 8.90, epsilon: 0.10, steps: 2296505
episode: 1006, score: -20.0, average score: 8.4, best score: 8.90, epsilon: 0.10, steps: 2297405
episode: 1007, score: 20.0, average score: 9.0, best score: 8.90, epsilon: 0.10, steps: 2299839
episode: 1008, score: -20.0, average score: 7.9, best score: 9.00, epsilon: 0.10, steps: 2300435
episode: 1009, score: 50.0, average score: 8.9, best score: 9.00, epsilon: 0.10, steps: 2301245
episode: 1010, score: -60.0, average score: 9.2, best score: 9.00, epsilon: 0.10, steps: 2301811
episode: 1011, score: -50.0, average score: 9.4, best score: 9.20, epsilon: 0.10, steps: 2303873
episode: 1012, score: -40.0, average score: 9.3, best score: 9.40, epsilon: 0.10, steps: 2304435
episode: 1013, score: -30.0, average score: 9.4, best score: 9.40, epsilon: 0.10, steps: 2305440
episode: 1014, score: -30.0, average score: 9.5, best score: 9.40, epsilon: 0.10, steps: 2308426
episode: 1015, score: -40.0, average score: 8.7, best score: 9.50, epsilon: 0.10, steps: 2309314
episode: 1016, score: -80.0, average score: 7.3, best score: 9.50, epsilon: 0.10, steps: 2309900
episode: 1017, score: -50.0, average score: 6.2, best score: 9.50, epsilon: 0.10, steps: 2313385
episode: 1018, score: -30.0, average score: 5.2, best score: 9.50, epsilon: 0.10, steps: 2314172
episode: 1019, score: 20.0, average score: 6.0, best score: 9.50, epsilon: 0.10, steps: 2315643
episode: 1020, score: -70.0, average score: 5.1, best score: 9.50, epsilon: 0.10, steps: 2316420
episode: 1021, score: -50.0, average score: 4.3, best score: 9.50, epsilon: 0.10, steps: 2317367
episode: 1022, score: 60.0, average score: 5.1, best score: 9.50, epsilon: 0.10, steps: 2318004
episode: 1023, score: 70.0, average score: 5.2, best score: 9.50, epsilon: 0.10, steps: 2318488
episode: 1024, score: 20.0, average score: 5.8, best score: 9.50, epsilon: 0.10, steps: 2319211
episode: 1025, score: 50.0, average score: 5.2, best score: 9.50, epsilon: 0.10, steps: 2320923
episode: 1026, score: 20.0, average score: 5.0, best score: 9.50, epsilon: 0.10, steps: 2325724
episode: 1027, score: -70.0, average score: 4.1, best score: 9.50, epsilon: 0.10, steps: 2329918
episode: 1028, score: -30.0, average score: 4.1, best score: 9.50, epsilon: 0.10, steps: 2333935
episode: 1029, score: -50.0, average score: 3.0, best score: 9.50, epsilon: 0.10, steps: 2335802
episode: 1030, score: 40.0, average score: 3.2, best score: 9.50, epsilon: 0.10, steps: 2337772
episode: 1031, score: -30.0, average score: 3.7, best score: 9.50, epsilon: 0.10, steps: 2338691
episode: 1032, score: -80.0, average score: 2.2, best score: 9.50, epsilon: 0.10, steps: 2343090
episode: 1033, score: 20.0, average score: 1.7, best score: 9.50, epsilon: 0.10, steps: 2346341
episode: 1034, score: -20.0, average score: 0.8, best score: 9.50, epsilon: 0.10, steps: 2349199
episode: 1035, score: 70.0, average score: 1.2, best score: 9.50, epsilon: 0.10, steps: 2350069
episode: 1036, score: 60.0, average score: 2.2, best score: 9.50, epsilon: 0.10, steps: 2351282
episode: 1037, score: -60.0, average score: 2.0, best score: 9.50, epsilon: 0.10, steps: 2352027
episode: 1038, score: 60.0, average score: 2.1, best score: 9.50, epsilon: 0.10, steps: 2352968
episode: 1039, score: 40.0, average score: 3.1, best score: 9.50, epsilon: 0.10, steps: 2353649
episode: 1040, score: 60.0, average score: 3.4, best score: 9.50, epsilon: 0.10, steps: 2355027
episode: 1041, score: 20.0, average score: 4.1, best score: 9.50, epsilon: 0.10, steps: 2356272
episode: 1042, score: 30.0, average score: 5.0, best score: 9.50, epsilon: 0.10, steps: 2357214
episode: 1043, score: -30.0, average score: 4.2, best score: 9.50, epsilon: 0.10, steps: 2361848
episode: 1044, score: -40.0, average score: 4.3, best score: 9.50, epsilon: 0.10, steps: 2362667
episode: 1045, score: -80.0, average score: 3.1, best score: 9.50, epsilon: 0.10, steps: 2369458
episode: 1046, score: 30.0, average score: 2.9, best score: 9.50, epsilon: 0.10, steps: 2370577
episode: 1047, score: 60.0, average score: 3.1, best score: 9.50, epsilon: 0.10, steps: 2371504
episode: 1048, score: -50.0, average score: 1.7, best score: 9.50, epsilon: 0.10, steps: 2387098
episode: 1049, score: 30.0, average score: 1.8, best score: 9.50, epsilon: 0.10, steps: 2391126
episode: 1050, score: 20.0, average score: 1.5, best score: 9.50, epsilon: 0.10, steps: 2402191
episode: 1051, score: 30.0, average score: 2.2, best score: 9.50, epsilon: 0.10, steps: 2404277
episode: 1052, score: -80.0, average score: 1.6, best score: 9.50, epsilon: 0.10, steps: 2404760
episode: 1053, score: -50.0, average score: 0.6, best score: 9.50, epsilon: 0.10, steps: 2407727
episode: 1054, score: 20.0, average score: 1.5, best score: 9.50, epsilon: 0.10, steps: 2411742
episode: 1055, score: 40.0, average score: 1.1, best score: 9.50, epsilon: 0.10, steps: 2412638
episode: 1056, score: 20.0, average score: 0.8, best score: 9.50, epsilon: 0.10, steps: 2413459
episode: 1057, score: 20.0, average score: 1.8, best score: 9.50, epsilon: 0.10, steps: 2415907
episode: 1058, score: -80.0, average score: 1.2, best score: 9.50, epsilon: 0.10, steps: 2416681
episode: 1059, score: 70.0, average score: 1.3, best score: 9.50, epsilon: 0.10, steps: 2417511
episode: 1060, score: -50.0, average score: -0.1, best score: 9.50, epsilon: 0.10, steps: 2426393
episode: 1061, score: -40.0, average score: -1.0, best score: 9.50, epsilon: 0.10, steps: 2433492
episode: 1062, score: -30.0, average score: -1.5, best score: 9.50, epsilon: 0.10, steps: 2440833
episode: 1063, score: -30.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 2442573
episode: 1064, score: -90.0, average score: -2.6, best score: 9.50, epsilon: 0.10, steps: 2448635
episode: 1065, score: 30.0, average score: -2.0, best score: 9.50, epsilon: 0.10, steps: 2463652
episode: 1066, score: 60.0, average score: -1.6, best score: 9.50, epsilon: 0.10, steps: 2480914
episode: 1067, score: 40.0, average score: -1.6, best score: 9.50, epsilon: 0.10, steps: 2496088
episode: 1068, score: -50.0, average score: -2.9, best score: 9.50, epsilon: 0.10, steps: 2500067
episode: 1069, score: -70.0, average score: -3.2, best score: 9.50, epsilon: 0.10, steps: 2501307
episode: 1070, score: -80.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 2504042
episode: 1071, score: -40.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 2514234
episode: 1072, score: -30.0, average score: -3.9, best score: 9.50, epsilon: 0.10, steps: 2550529
episode: 1073, score: 60.0, average score: -2.8, best score: 9.50, epsilon: 0.10, steps: 2559173
episode: 1074, score: -30.0, average score: -3.4, best score: 9.50, epsilon: 0.10, steps: 2569583
episode: 1075, score: -40.0, average score: -4.0, best score: 9.50, epsilon: 0.10, steps: 2579725
episode: 1076, score: -50.0, average score: -3.6, best score: 9.50, epsilon: 0.10, steps: 2590133
episode: 1077, score: 20.0, average score: -3.9, best score: 9.50, epsilon: 0.10, steps: 2603244
episode: 1078, score: -20.0, average score: -4.3, best score: 9.50, epsilon: 0.10, steps: 2603956
episode: 1079, score: 30.0, average score: -5.0, best score: 9.50, epsilon: 0.10, steps: 2611889
episode: 1080, score: 40.0, average score: -5.5, best score: 9.50, epsilon: 0.10, steps: 2612953
episode: 1081, score: -60.0, average score: -6.4, best score: 9.50, epsilon: 0.10, steps: 2618629
episode: 1082, score: -60.0, average score: -7.7, best score: 9.50, epsilon: 0.10, steps: 2621369
episode: 1083, score: -50.0, average score: -7.8, best score: 9.50, epsilon: 0.10, steps: 2621819
episode: 1084, score: -20.0, average score: -8.6, best score: 9.50, epsilon: 0.10, steps: 2627302
episode: 1085, score: 40.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 2628524
episode: 1086, score: 40.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 2629442
episode: 1087, score: 50.0, average score: -8.9, best score: 9.50, epsilon: 0.10, steps: 2630299
episode: 1088, score: 30.0, average score: -8.1, best score: 9.50, epsilon: 0.10, steps: 2645553
episode: 1089, score: -40.0, average score: -8.8, best score: 9.50, epsilon: 0.10, steps: 2651318
episode: 1090, score: -60.0, average score: -9.2, best score: 9.50, epsilon: 0.10, steps: 2653321
episode: 1091, score: 30.0, average score: -8.5, best score: 9.50, epsilon: 0.10, steps: 2655504
episode: 1092, score: -50.0, average score: -9.5, best score: 9.50, epsilon: 0.10, steps: 2657403
episode: 1093, score: -20.0, average score: -9.0, best score: 9.50, epsilon: 0.10, steps: 2658926
episode: 1094, score: 40.0, average score: -8.1, best score: 9.50, epsilon: 0.10, steps: 2659925
episode: 1095, score: 30.0, average score: -7.5, best score: 9.50, epsilon: 0.10, steps: 2662435
